Time,Amount,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Prediction,Fraud
122537,18.355742786421587,0,-0.3211590387057024,-0.4840196231962784,-0.8809494099975556,0.6001271723512185,-0.0047660386929888,-1.4495273923108387,0.8818875881930921,0.5374618962256197,-0.5902873091676772,0.093560022106504,0.4618705070191621,0.6887109364121213,0.5238671310338201,1.3974537771916065,0.9734214613787066,0.0280827550068714,0.2240665004764578,0.1959127461526273,-0.3405146253817642,0.1507357949823206,-0.2358614277535816,-1.6188468643883385,0.3703393982365843,0.2886538302122943,-1.3610567929893898,0.7296220170959559,-1.2542986967647456,-0.3937008188377243,1,Fraud
149503,69.20914231144044,0,-1.5856257067695927,0.8047874435273991,2.012030027571847,1.8120878086414007,-0.491101518676934,1.3296804450618955,-0.1064927983708231,-0.2225308404938041,0.4937068214111635,0.0605408492563638,0.6015468999281646,1.0404607907475236,0.3705987580737936,-0.072138850807383,-0.3691043554485521,2.201246966037715,0.8437086309196918,1.5705326984384669,-0.2686127460233504,0.0566663595183155,0.3154850718821847,0.2051734683872739,0.0707833841047459,-0.2546503336641049,0.200885544512498,1.4164103591787751,-0.9352123195122272,0.8594192773929102,1,Fraud
56886,198.12771244361957,1,0.1943334633382332,-0.8189524449737209,1.5120486152893071,-0.227696576360874,-1.200355239525486,0.3369134598002749,-1.5909115290387288,-1.9022142912755764,-0.2551679586961889,-0.3894769062546545,-0.6884390161139021,1.5027393819897623,-1.0781352284444583,1.7734594464298183,-0.111891759460445,-0.5691335040542288,-2.048165155436996,-1.6546869124071142,1.2617501560880853,-0.6362154769454004,-0.1979091651623848,0.3450851802770301,0.0684214085445611,-0.8078199727141157,1.2686705219002967,-1.360793899814761,0.607060649807274,0.1562885416408505,1,Fraud
69092,124.94261360577016,0,2.492183998600687,0.8241523634556386,1.2987319394132422,-0.6122538617073229,-0.0235073819624701,-0.1250617697993003,0.8708002861370563,0.7443536341085006,-0.2608626276027881,-1.4907791301570283,-0.4335614973608765,0.520567858323666,-0.5213020739648332,1.9004201994496424,0.6218608523552975,-1.0453829534593555,0.2984337262713341,-0.2296090692699896,0.7340598216851244,-0.3571485814425785,0.7474795482451204,0.9577103699357498,-0.5932431668917058,0.1458714049381598,0.6259078838431649,-1.0958556404354185,-0.6925859958491577,-0.8162304926655148,1,Fraud
8792,19.64466115439392,0,-1.506534030190399,-0.4887770449134068,1.3819493215339949,1.1517603697548982,-0.4040159541795773,0.7183539778181477,-0.6096047433446972,0.7007666235923683,-0.2848616088406906,0.6873692335243426,-0.4227454010938881,0.8309456349456601,0.0988792888408067,-0.7305542399127896,-1.191522318637254,0.9769109365426524,1.274048076696945,0.3339225690132716,-0.7955679696173,0.6776912976833142,-0.6487928043478217,0.2965262181878781,-0.0812312774658164,-0.3820991576510352,-0.3930929428662079,-0.7178556700642332,1.2718799844658049,-0.3103471031931523,1,Fraud
1016,145.6830803688048,0,1.0200365069020898,-0.1559260974829079,2.519332791243617,0.5955633817868445,1.179072011284753,0.0951709958801887,1.095868346940452,-0.7191427242465348,-0.9636192792711056,-0.0025557596971608,-0.6805306843701004,-0.2629089546697124,1.8080976327161355,0.2027085396003123,-0.9654655834412186,0.4308507711820073,-1.60034212471245,0.0636093687754126,0.5175431985812404,0.7697629285434477,0.3030803613298169,0.7958155237343983,-0.9072285058167284,3.169859718529677,-0.7548131105151925,0.0778314772919165,1.6243354793551117,0.2961203154909879,1,Fraud
23247,95.41037400968042,0,0.8544020011207198,-0.4804202194034942,-0.8345405524327041,1.2487716185599818,-0.9551170427292858,-0.6294413561077905,0.0905316791194629,-0.1949982731913176,-0.1008096657334372,-1.0527498646906683,0.985130181695761,-0.9125507468346064,0.3201269842243804,-0.8849659431408198,1.4115248587602285,-1.528123437397602,-0.64398322770251,-0.963590734257174,-0.0483786392928687,-0.3788773767971179,0.8510562430760071,0.8734296429585198,0.7882092292196036,-0.8978721966092243,0.0627559419248197,0.5743679890667722,-0.4320075188728428,0.0982029823643094,1,Fraud
24300,181.1712817245432,0,0.3412158424920332,0.3791236330692372,1.469344293316209,0.0081944326078342,0.0838541139503561,-0.0038598952709307,-0.3338959040576478,0.3880060488436035,0.0382684804378426,0.0379830426020516,-0.4239405847387978,0.1731531163708846,0.808821050873234,-0.829183129628363,-0.934780193709438,-0.5148847615669376,0.558218548024976,-0.3612681806412574,0.6426626158295009,-0.764665991878655,-0.1160531073657327,-0.1832246930957354,-0.3721862778683493,1.302883445219826,0.1652917217518492,-0.1861062258168024,0.5228082650771372,0.7713917742567244,1,Fraud
12185,201.8478723183024,0,2.64201191049262,-0.2021903353876195,0.2556586540972739,0.2935268326453018,-0.900697469898657,0.794546840615139,-0.0675972927842098,0.522338042850152,-0.1437153003057206,0.3649011679277977,-0.6199324461472644,-0.7215681286825973,-0.0228517475352089,0.8058540580039584,-0.7349187318914452,-0.1665890187006373,-0.1917179172344385,0.2144515738431426,-0.95765751007532,0.6685844452354817,0.8580152418137007,-1.4098706827008638,-0.0982341656143475,0.4247257398277173,0.0313648402026553,-0.96112362320127,-1.5253231349436536,0.1669348535844966,1,Fraud
170171,117.35319935322892,0,0.5980991550474662,-0.9370576764661336,-0.6462482379073551,-0.4481947188173623,-0.1565624603401124,-0.979689018423912,0.5350843587350177,-1.2651558858178853,-1.5301078408597286,0.2836479636345491,-0.886933599385637,1.5464932361604098,0.1810131367404628,0.0958502825375579,1.4139616638471413,-0.3511432613964036,0.9687247494676235,-0.2097663480095087,0.9211681190328672,0.4432860030620931,-0.2479439878996517,0.7411214444963583,1.5462946782541462,-0.8193811114503655,0.155259570967439,1.5951967659165776,0.0927646746963687,-0.3183877438819656,1,Fraud
40774,10.261843706959391,0,-0.2729333202255128,0.2501477160353562,0.0904249279654223,1.450766640023374,0.4872185402850995,0.0772586180231137,1.1950447304380067,0.5069554628998847,0.7168134923170744,-0.505078994213852,0.0510362209599292,0.7476506225970576,0.4773542009336586,0.1758253238414382,-0.8853813610305076,-1.577791529655841,-0.1762408180801373,0.6130600382788222,-0.6663471668241789,-0.4905272156702476,0.5422372745800537,0.7415362888150739,-0.3067555315229306,-1.7843342972895777,-0.6057990603258459,1.33708883001639,-1.1047908121112142,0.2740228938415835,1,Fraud
120151,12.947808406936916,1,1.0972201916064384,-0.5504882602676295,-0.0905412397483762,-0.7348169742325424,-0.8333051559192486,-0.2418434198018149,-0.272465575214916,1.00003809201966,-0.821322283224316,-1.7269630829880451,0.998842584684724,0.3767019537251326,-0.3322978726927717,-0.6463335525848711,0.0756265510147302,1.1866306929237065,-0.7512405470456739,0.6016293618239765,-0.7462612190431237,0.3400725380131152,0.3069239222512808,0.160985955801501,0.5453332822886293,0.901018331150166,-1.7226955395275974,-0.1102770663576325,-0.1736695256845896,0.0682333238958082,1,Fraud
124375,59.06422027537624,0,-0.4973543714140932,0.5844887886474618,-1.3705612342041356,0.904470662957336,0.7850891007532597,-1.692908675124277,0.7383126015710145,1.923516711958119,-0.4020492999034286,-0.5762693542072689,-0.0152629597087725,-0.8443944349851712,1.0753364070687277,0.5087486674607478,-0.6709088015355172,0.0461678645060906,-0.5926517292021543,0.17894897977406,-1.024660742044169,0.2817096629785526,-1.3498546569560148,0.6018049953799125,0.5996574174883151,1.1267360631361572,-0.7854450814569359,-0.9176139433407626,-0.1444580434086254,0.7037857720770131,1,Fraud
164231,5.470789077207519,0,0.1849705750731562,-1.3184013824734664,0.7127245694093065,0.1149401203770096,-0.8319149212807356,3.2310672462120165,-0.8403204964598553,-1.4831947592960926,-0.0176296568072203,1.6201791079343837,-0.3692412257055111,-0.8850463317493348,0.2459962002971097,-1.271017262731943,-1.18882792999972,-0.2310703681575296,-0.3051498693332206,0.4339046610384149,-0.4163284921198242,-1.1631801425477373,0.1312123126786668,0.831571005719938,-0.6758469276143655,-0.4430052519338535,0.746106012924618,-1.7488368390561198,0.2516685441208329,-0.3854422660406607,1,Fraud
129312,117.91810279695756,0,-0.7708188027286894,0.7824660218746737,-0.8057858969738931,0.4223839005831528,0.0753258179469111,0.6377076525620732,0.6077245578115411,-0.0341119495237914,0.1525546805513616,2.813867204964309,0.2277764987062249,-0.8205812088709209,0.023242854019411,0.6212541667619642,0.8989099515349335,-0.5278296555074712,-0.2757322043356417,-0.5319543798978978,-0.2728125679911479,-1.274352212014652,-0.8381467541414752,1.7889538124100528,0.620615288523802,-0.3266437857885798,-0.3703043183875098,-1.0336115697563928,0.4312363349355012,0.7641003219856298,1,Fraud
12666,36.87351958766731,0,-1.2783526288023244,0.6690752544963648,-1.3949888985806511,-0.9211856309507296,0.2169783809803785,-0.0886735667193005,-0.6470344336026524,0.4793477291397992,1.5719798584351448,-0.1121309263964493,0.6458196292993096,1.446748475628779,1.0122025847613467,0.4335936308961693,-1.1859101043404487,0.591960497197265,0.4724409171011177,-0.775883783637641,0.1520681641176829,-1.480605519007781,-1.6377424402412943,-0.2335437983063651,0.9025134076899588,1.145412364461767,-0.4298271568696283,-0.1550592670615509,-0.0276156648240907,0.094424411529723,1,Fraud
134633,5.901281759233706,0,-1.33656850031492,-0.0704735738774557,-1.4308585839323829,0.3350134800073874,-1.1531374963311882,2.2554478183693565,-1.243500232497018,-1.2028383394860898,0.6095047600181326,1.8667270380272936,-0.3528171081453765,-0.6775245254701971,0.0056889825239258,-0.0285160792605401,-2.814556397114061,0.9681913999020932,-2.310465973557273,-0.3911958803392892,0.2720185554200334,-0.8354435863337598,-0.5156540181835675,-0.542713504063553,-1.1556047827502618,-0.19665463172772,-0.7784816131577736,-1.1589428857475346,0.8806706281270368,0.1429242147712566,1,Fraud
8392,120.56180238904194,0,0.1339583805802353,1.0751207489817565,0.89949996247716,-0.7412084962162536,-0.9867637548333796,-0.4790576155719044,0.0530078215261905,0.4819842274621874,-0.1627559960033776,-0.0615439019967538,-0.5492814544150706,-0.468622150003094,-1.0169467406902215,-0.9785468449373512,-0.2346317867590835,-1.0555806926552325,0.8248024941022832,1.0060761329739092,0.6533175649202869,-0.7987680365587494,-1.647166946552916,-0.3388523503771936,0.1210804149822126,0.1234577271819637,-0.4161302960174536,-0.3214255785612122,-0.249395440911201,0.2530586494985295,1,Fraud
52256,62.55562649501118,0,-0.3103909913775655,0.1135214964779417,0.7628635611864517,-0.5264080377317222,-0.6842093716826635,-0.6530256288795958,0.341511215146419,-1.9895858808368505,0.5709674647093406,-0.6736341186328448,-0.228133149794832,0.795890418119056,1.6452189711989291,-2.4361259875196515,0.461899309766188,-0.504382030550252,-0.3666907780615036,-0.3001989485309818,0.9563941431121306,-0.355813692804938,-0.3396889718336628,0.2101966637744208,0.3230627980310877,-1.062315137205745,1.087343591912114,1.4690523035555194,-0.4545773643954263,0.1697115336681176,1,Fraud
127478,63.82329968460553,1,0.264254763607339,-1.6994295196075182,-0.2277612887123704,1.4245144808548085,-0.8771565273934805,-0.4462674214399288,-0.919708022395636,0.6459167922610922,-1.0694855602054294,0.1042734047576401,0.3902331661017608,-0.2700096739678571,-0.7793149822068358,0.287241368499538,-0.6501270898864013,-1.1431538075640608,1.3838159238074297,0.266105258613356,-0.6327684729474009,0.4019112620442422,0.2211238362673971,0.2566477019619366,-0.6740535926804893,-0.1102801320954985,-0.4182059657082849,-0.0300804134819786,0.419212625430521,0.3374492917326707,1,Fraud
139182,72.16141617588728,1,-1.1433389910838607,0.0308486670535071,0.1209059150860546,2.082845263569113,0.1787994219295519,0.8032210672785122,-0.1714971747220723,-0.5548166853761971,-0.031224609777223,0.8260546561713322,-2.193575253443306,-0.6505752901900449,-0.9397770936103056,-0.0584428851904984,1.459929591933829,-0.1291132958231871,1.11552377532709,-0.8229833671822567,-0.540429111249247,-0.6561909826982926,0.371139471622226,-0.6294588531153774,0.2346111892898198,1.0152611812367038,1.2485181301118229,-0.0265278146262246,-0.5469198823663175,0.0898784317792119,1,Fraud
158338,31.69823150391462,0,0.0874737536807392,2.476929133723412,0.2307061564576935,0.3198167587532024,-0.1199537251846418,0.2153371359084934,-0.628412147912449,0.7011207494153433,0.0225036822288768,-1.6253161257916315,-0.4552905615293432,0.8140888789602166,0.1256380721488646,-0.1482708145410554,-0.3304900782421834,-0.2705887853768163,0.7656564941992832,-0.9369309437534782,1.1129605529311437,-0.578979807333419,-0.2028648676462539,0.2842891145845209,0.735243923371662,1.6800559272229187,0.3115755370321242,0.1370279149739023,0.5137967489009851,0.6182711851788142,1,Fraud
98806,109.02713667354804,0,0.2330429515294839,-1.2425640027997056,-0.9987968750056726,-0.5665371616830188,-0.7162481481989085,1.6418699197661315,1.0219364109026277,0.0887064398179288,-0.149079611205574,-0.4521125187371562,-1.2753900383917751,0.2819088056354263,0.7248780981207046,-1.4995549075243464,-1.0168327378399329,0.0688368826754521,-1.1907005986588892,0.932944909532847,0.9805581819901176,-0.0757474906657158,-2.0638807780700312,0.2651546952801617,0.5187287389718069,0.5491446727416434,0.0355839375720606,-2.017883649658424,-0.2686466578309144,0.7726568116023309,1,Fraud
137982,103.7274526161382,0,-0.7180647836182643,0.5282699389151054,-1.3520364270678291,-0.1249174676739465,-0.7140423554361316,-1.6890878640955258,0.3204889040913116,0.0179024221418787,0.3409190973804356,1.3227929812906134,0.0276185399384114,-1.019959093944894,2.60855852474548,-0.5571173948836392,1.2383322776708945,-0.8361849465583807,-0.1787040995302235,0.8322704303188617,0.1696007205638287,-0.1423484345617858,0.1514506319613032,0.6010460761763459,1.6713149760620376,1.1546665769742612,-2.6139686138327165,0.256117203683137,-2.1593788982128896,0.458211575570295,1,Fraud
90982,146.7458754394638,1,0.2306108487662144,0.7068962909185121,-0.0874017096911781,-0.6167633789232494,1.017906792301055,0.5602162069963952,-0.8471600906729024,-1.560033439340522,0.4347799771280374,-0.3209082936621061,0.7423638993753555,-0.1742168182039205,0.386254548851687,2.193197835858723,0.9292323123492456,0.2125481184761966,-2.216104324976839,-1.188277916179488,0.8723080000497204,0.0006307566220973,-1.98661481471554,1.7458203816724402,-0.6945827643727321,-0.5829659571572318,-0.4678587704088148,-0.8526528155210997,-1.15835892184146,-0.0477162185677198,1,Fraud
23419,132.20488988073555,0,2.3378277453883,0.0662747373442347,-0.9434861788144032,-0.2213229345215707,-0.3992074590507505,0.7611684212533016,-0.8233274264372148,1.342734407344533,1.1740120656529252,1.921222465686917,-2.02362169182974,-1.0314524665762983,0.286214506599839,-0.1717850096670213,1.4355820963252297,-0.0829161398662946,-0.7610345934986371,-0.7986960614877183,-0.2858428654520885,-0.9128078556415488,-0.7094760781418938,0.6917902790967811,-0.2186960175543363,1.6843055163705292,-1.0344365684347352,0.9652353823274454,0.5009119139497866,-1.8191078966158627,1,Fraud
105878,202.28965086582969,0,-0.8729889668893527,-0.1096548491174593,0.80954575950078,0.5962961069415348,-0.5168754599704078,-0.3799699592140477,0.6106619599080008,-0.8821342802937682,0.0805849534935955,-0.4620344272904931,-0.4014565375176584,-0.1386923069078184,-2.020923730929916,0.2774177389367003,-0.5085590465592987,-0.5176959863652274,0.3441100009221224,1.4732872379857496,-0.1405891186028136,-1.6868287799956867,-0.5410580367531791,2.3493305618609077,0.2756722006993971,1.7543768260467196,-1.078988323228075,-0.4723001729483618,-1.026011678881689,-2.3387882999638583,1,Fraud
109225,198.45190779741253,0,0.1477559074001285,-1.2117682074893643,1.855264109576364,0.9645415731366714,-0.0920754261124995,-0.2517350931672641,-1.886912676829624,1.1423892258689297,0.634505963224947,-1.043444786335557,0.2152402846661623,-0.4383554243483016,0.8661859699661595,1.8956051865298007,0.5093248793460583,-0.6063953808049122,-0.61871322369523,-0.1598725698485435,1.6076479518319595,-0.8539921697984285,-0.4279524585766018,-0.0332468115543379,0.1877068723875295,0.9563390155403622,0.2143595847851987,0.4242537752388615,0.5243728064176733,-0.241658904536672,1,Fraud
23776,474.3858250445001,0,-1.1471595110117114,0.068823657704649,-0.8908226680002443,-1.3593798907896668,1.4058853891791487,1.90928068360506,1.0177424442212677,0.9367408423621192,-0.0134012826582861,-0.655536847738706,-0.2856044413364959,0.7738846400739724,-0.8968939347667623,0.1471564852371712,-0.4266862595964052,-0.0815726279602589,0.0411145545470169,0.1808680010443506,-0.4465391499738491,0.2224230110240617,-1.3696158959675353,0.5422945815675563,0.1463975799517614,1.5194181381625091,-1.438467793214007,-0.6114356293778854,-0.617033083936376,-0.766106567543915,1,Fraud
161152,11.59944231638694,0,1.0899049590908303,-0.5596541808251622,0.2922526095762693,0.2155303419444229,-0.1999426902241244,-0.3603380805383656,0.8713015732160868,-0.1237406354394888,0.6983844485326342,1.7712746856813426,0.4537164655636994,0.933561596374942,0.013966573795621,-1.099383073996422,-0.4387399107335008,-1.766181977734934,0.6095449936010802,-0.6998271502219492,-0.1135696182582432,0.0352887459725976,-0.1250799386704474,-0.2456137610591153,2.957802927786808,0.9863847873785834,0.957116182338023,-0.4655058685935843,0.2965907944930521,-0.2320733462564566,1,Fraud
55016,43.02167759182786,0,-0.0459288287401606,-0.0532336675634321,1.6964519799007398,1.308024666102327,0.5787137498365358,0.8293636513131292,0.4560443993942403,0.3109140204624376,0.3161795372603421,-0.0413621632637049,-0.2916645664774032,1.6114165123627298,0.3213905730775338,-0.6682735088097269,-0.350502035881171,1.3312664409532835,-1.0639467226527264,-0.5280474195921012,0.1084411196631015,-0.8772461516541645,-1.4801970431604192,1.579479226176726,0.8086194476473055,1.281755506922093,-1.556607134612727,1.522274002157879,-0.7866083722165227,-2.3700829656026072,1,Fraud
21959,41.86533433247592,1,0.6833245115160919,-0.2707864969790631,1.005731653060738,0.0332857502168655,-0.9764717984510988,-0.0750728534455483,-1.1329101798752736,0.7279986384413586,-0.4692761425127456,0.2200695103642119,-0.7107732153205573,-0.2105996485191345,0.0955704105667986,1.2943084560680596,0.5377163886214268,0.3098094969951558,-0.0033287932385828,0.9991849132065596,0.5697737092169328,0.6177842378205353,0.1831667411419311,0.2133096663506605,-1.1008571401793663,-0.2642570498041505,-0.0078625708988891,-0.4683992922833594,-0.3532782553192673,0.592747245601436,1,Fraud
165838,78.96969853384508,0,0.2576008573981294,-1.1111237664157756,-0.797774878028373,0.8145295361635145,0.962414054170193,-0.8124073909436653,-0.6229219106455948,-0.5104150964720355,1.2366783094718456,-0.3137147912700194,-1.8758721871031545,1.6924621473941814,-0.4669296333041509,1.7953620866848785,0.8742849811908306,0.7575480232308253,1.181448037722702,-0.5724118796742154,-0.8368971422977761,-0.9198027391264416,-0.9962705785343122,-1.6818787846816456,-0.3554371856144921,-0.7366383464911415,0.9203645517558502,1.169999506799991,-0.4372472892981602,-0.3720969474556487,1,Fraud
93557,10.279260890398795,0,-0.8837191406910628,1.153327763396889,-0.8796956794701541,-0.4589767802484813,0.0214752157624852,0.6886810011752856,-0.2699683327173004,1.360618099285715,0.2377308403261862,0.2122439063050763,-1.848417183211032,-0.1923405436702555,0.2145314244709562,0.6199004175887423,-1.499162329217403,1.207443776764251,-0.7981862654753293,-0.136689565295501,0.2508048813570318,0.4656838044334035,-0.076401734303867,0.1139961511871028,-1.287765847692524,0.1543803096665677,0.1776414075517307,-0.9982146350509103,-0.0320732877219419,-0.7534674521588514,1,Fraud
65318,79.05870658070347,0,0.0923767916399243,0.1518475496415706,0.1455258782069742,-0.9514898065921324,0.4911051631377178,-0.6619927407560352,0.9730617665538,-0.1834658594719547,-0.8166998828638943,0.1074501953861301,-0.7270854651832964,0.8588512666835952,-1.07747722085549,-0.1132739059504808,-0.5173799170276596,0.1640990034716397,-0.4740477026967092,-1.2467839791340545,0.8229764413005062,0.4696112486322529,0.4944332792544029,-0.7813122644183993,1.2005624076624863,-1.2752235497490652,0.2380186165712987,-0.169137077574617,0.2349859584525839,0.4545320497137631,1,Fraud
90084,60.41163040188864,0,1.135947845943822,-0.0238709683094527,0.141657903121282,-0.6648058859799196,-0.3905792486713143,-0.5022645244684646,-0.8226100871514008,0.7958314208982658,-1.8268529986083013,-0.5626208848203771,0.3356106835062588,0.3741324642838325,0.3138501901648557,-1.0668408369121247,-0.8381739395862845,-0.4712296246355134,-0.0558920507607857,-0.4077583927085062,0.4210247736522525,-0.6862781434569805,0.7779952787113487,0.6219245779623417,0.3095916450524867,1.2223887012060923,0.3398753601487448,0.3515605131510787,-0.3372855456128741,-1.75217371183269,1,Fraud
109751,20.364416762996484,0,-0.2633078068779161,-1.040467307889566,-1.4035583444732629,-0.6666036257891583,1.6011753474045445,-0.6448530784996711,-0.3141887142758846,-1.809347109545348,0.1025259192170418,-0.0262211521385021,-0.0678480446349322,-1.015381637087543,-0.7713478981842057,-0.1487587030103465,0.2127091952024866,-1.014302688744456,0.8494708243682746,-1.5846412838422852,-0.6454127075847267,-0.2656001663527817,0.218671510528066,-0.7131410931714435,-2.1504637772057658,-1.139903930481249,0.7554330084522387,-1.205337229359189,0.2517509035929984,-0.217353361902419,1,Fraud
168229,107.05267928358812,0,0.8767141863861161,-0.2642092849943651,0.7469099872563228,0.4947947843285097,-0.7420734496322633,-0.2001564116912635,-2.25926115478123,-1.35079658762549,1.5448666104414537,1.061733139868511,-0.7462608603333084,-0.5019946239251329,0.2764591186700956,0.6823326296769551,-1.3419249885274502,1.3254651495013383,-0.175795221823704,0.3344294040147001,0.5893596318016269,-0.2823267161755754,0.0230304877318634,1.5149313823059272,1.3807774230746008,-0.450223148340694,0.2626835554721675,0.8718855830813247,0.2281505253827633,0.0239534611490391,1,Fraud
